x_0, x_1, y
0.316988, -0.281767, 0.178906
0.316365, -0.281213, 0.178210
0.315742, -0.280659, 0.177517
0.315120, -0.280107, 0.176826
0.314500, -0.279556, 0.176138
0.313881, -0.279005, 0.175452
0.313263, -0.278456, 0.174769
0.312646, -0.277908, 0.174089
0.312030, -0.277360, 0.173411
0.311416, -0.276814, 0.172735
0.310802, -0.276269, 0.172062
0.310190, -0.275724, 0.171391
0.309579, -0.275181, 0.170723
0.308969, -0.274639, 0.170058
0.308360, -0.274098, 0.169394
0.307752, -0.273557, 0.168734
0.307145, -0.273018, 0.168075
0.306540, -0.272480, 0.167420
0.305935, -0.271942, 0.166766
0.305332, -0.271406, 0.166115
0.304730, -0.270871, 0.165467
0.304129, -0.270337, 0.164821
0.303529, -0.269803, 0.164177
0.302930, -0.269271, 0.163536
0.302332, -0.268740, 0.162897
0.301736, -0.268209, 0.162260
0.301140, -0.267680, 0.161626
0.300546, -0.267152, 0.160994
0.299953, -0.266625, 0.160365
0.299360, -0.266098, 0.159738
0.298769, -0.265573, 0.159113
0.298179, -0.265048, 0.158491
0.297591, -0.264525, 0.157870
0.297003, -0.264003, 0.157253
0.296416, -0.263481, 0.156637
0.295831, -0.262961, 0.156024
0.295246, -0.262441, 0.155413
0.294663, -0.261923, 0.154805
0.294081, -0.261405, 0.154199
0.293500, -0.260889, 0.153595
0.292920, -0.260373, 0.152993
0.292341, -0.259858, 0.152393
0.291763, -0.259345, 0.151796
0.291186, -0.258832, 0.151201
0.290610, -0.258320, 0.150609
0.290036, -0.257810, 0.150018
0.289462, -0.257300, 0.149430
0.288890, -0.256791, 0.148844
0.288319, -0.256283, 0.148260
0.287748, -0.255776, 0.147678
0.287179, -0.255270, 0.147099
0.286611, -0.254765, 0.146522
0.286044, -0.254261, 0.145947
0.285478, -0.253758, 0.145374
0.284913, -0.253256, 0.144803
0.284349, -0.252755, 0.144235
0.283787, -0.252255, 0.143668
0.283225, -0.251755, 0.143104
0.282664, -0.251257, 0.142542
0.282105, -0.250760, 0.141982
0.281546, -0.250263, 0.141424
0.280989, -0.249768, 0.140869
0.280432, -0.249273, 0.140315
0.279877, -0.248780, 0.139763
0.279323, -0.248287, 0.139214
0.278770, -0.247795, 0.138667
0.278217, -0.247304, 0.138121
0.277666, -0.246815, 0.137578
0.277116, -0.246326, 0.137037
0.276567, -0.245838, 0.136498
0.276019, -0.245351, 0.135961
0.275472, -0.244864, 0.135426
0.274927, -0.244379, 0.134893
0.274382, -0.243895, 0.134362
0.273838, -0.243412, 0.133834
0.273295, -0.242929, 0.133307
0.272753, -0.242448, 0.132782
0.272213, -0.241967, 0.132259
0.271673, -0.241487, 0.131738
0.271135, -0.241009, 0.131220
0.270597, -0.240531, 0.130703
0.270060, -0.240054, 0.130188
0.269525, -0.239578, 0.129675
0.268990, -0.239103, 0.129164
0.268457, -0.238628, 0.128655
0.267924, -0.238155, 0.128148
0.267393, -0.237683, 0.127643
0.266863, -0.237211, 0.127140
0.266333, -0.236741, 0.126639
0.265805, -0.236271, 0.126139
0.265278, -0.235802, 0.125642
0.264751, -0.235334, 0.125146
0.264226, -0.234867, 0.124653
0.263701, -0.234401, 0.124161
0.263178, -0.233936, 0.123671
0.262656, -0.233472, 0.123184
0.262135, -0.233008, 0.122698
0.261614, -0.232546, 0.122213
0.261095, -0.232084, 0.121731
0.260577, -0.231624, 0.121251
0.260059, -0.231164, 0.120772
0.259543, -0.230705, 0.120295
0.259028, -0.230247, 0.119820
0.258513, -0.229790, 0.119347
0.258000, -0.229333, 0.118876
0.257488, -0.228878, 0.118407
0.256976, -0.228423, 0.117939
0.256466, -0.227970, 0.117473
0.255957, -0.227517, 0.117009
0.255448, -0.227065, 0.116547
0.254941, -0.226614, 0.116086
0.254434, -0.226164, 0.115628
0.253929, -0.225715, 0.115171
0.253424, -0.225266, 0.114716
0.252921, -0.224819, 0.114262
0.252418, -0.224372, 0.113811
0.251917, -0.223926, 0.113361
0.251416, -0.223481, 0.112913
0.250917, -0.223037, 0.112466
0.250418, -0.222594, 0.112022
0.249920, -0.222151, 0.111579
0.249424, -0.221710, 0.111137
0.248928, -0.221269, 0.110698
0.248433, -0.220829, 0.110260
0.247939, -0.220390, 0.109824
0.247446, -0.219952, 0.109389
0.246954, -0.219515, 0.108957
0.246463, -0.219079, 0.108525
0.245973, -0.218643, 0.108096
0.245484, -0.218208, 0.107668
0.244996, -0.217774, 0.107242
0.244509, -0.217341, 0.106818
0.244023, -0.216909, 0.106395
0.243538, -0.216478, 0.105974
0.243053, -0.216047, 0.105554
0.242570, -0.215618, 0.105136
0.242087, -0.215189, 0.104720
0.241606, -0.214761, 0.104306
0.241125, -0.214334, 0.103892
0.240646, -0.213907, 0.103481
0.240167, -0.213482, 0.103071
0.239689, -0.213057, 0.102663
0.239212, -0.212633, 0.102256
0.238736, -0.212210, 0.101851
0.238261, -0.211788, 0.101448
0.237787, -0.211367, 0.101046
0.237314, -0.210946, 0.100646
0.236842, -0.210526, 0.100247
0.236371, -0.210107, 0.099850
0.235900, -0.209689, 0.099454
0.235431, -0.209272, 0.099060
0.234962, -0.208855, 0.098667
0.234495, -0.208440, 0.098276
0.234028, -0.208025, 0.097886
0.233562, -0.207611, 0.097498
0.233097, -0.207198, 0.097112
0.232633, -0.206785, 0.096727
0.232170, -0.206373, 0.096343
0.231708, -0.205963, 0.095961
0.231247, -0.205553, 0.095581
0.230786, -0.205143, 0.095202
0.230327, -0.204735, 0.094824
0.229868, -0.204327, 0.094448
0.229411, -0.203921, 0.094073
0.228954, -0.203515, 0.093700
0.228498, -0.203109, 0.093329
0.228043, -0.202705, 0.092958
0.227589, -0.202301, 0.092590
0.227136, -0.201898, 0.092222
0.226683, -0.201496, 0.091856
0.226232, -0.201095, 0.091492
0.225781, -0.200694, 0.091129
0.225332, -0.200295, 0.090767
0.224883, -0.199896, 0.090407
0.224435, -0.199498, 0.090048
0.223988, -0.199100, 0.089691
0.223542, -0.198704, 0.089335
0.223096, -0.198308, 0.088980
0.222652, -0.197913, 0.088627
0.222208, -0.197519, 0.088275
0.221766, -0.197125, 0.087925
0.221324, -0.196732, 0.087576
0.220883, -0.196340, 0.087228
0.220443, -0.195949, 0.086881
0.220004, -0.195559, 0.086536
0.219565, -0.195169, 0.086193
0.219128, -0.194780, 0.085850
0.218691, -0.194392, 0.085510
0.218255, -0.194005, 0.085170
0.217820, -0.193618, 0.084832
0.217386, -0.193232, 0.084495
0.216953, -0.192847, 0.084159
0.216521, -0.192463, 0.083825
0.216089, -0.192079, 0.083492
0.215659, -0.191696, 0.083160
0.215229, -0.191314, 0.082830
0.214800, -0.190933, 0.082501
0.214372, -0.190553, 0.082173
0.213944, -0.190173, 0.081846
0.213518, -0.189794, 0.081521
0.213092, -0.189415, 0.081197
0.212667, -0.189038, 0.080874
0.212244, -0.188661, 0.080553
0.211820, -0.188285, 0.080233
0.211398, -0.187909, 0.079914
0.210977, -0.187535, 0.079596
0.210556, -0.187161, 0.079280
0.210136, -0.186788, 0.078965
0.209717, -0.186415, 0.078651
0.209299, -0.186044, 0.078338
0.208882, -0.185673, 0.078027
0.208465, -0.185303, 0.077716
0.208050, -0.184933, 0.077407
0.207635, -0.184564, 0.077100
0.207221, -0.184196, 0.076793
0.206808, -0.183829, 0.076488
0.206395, -0.183462, 0.076184
0.205984, -0.183097, 0.075881
0.205573, -0.182731, 0.075579
0.205163, -0.182367, 0.075278
0.204754, -0.182003, 0.074979
0.204345, -0.181640, 0.074681
0.203938, -0.181278, 0.074384
0.203531, -0.180917, 0.074088
0.203125, -0.180556, 0.073793
0.202720, -0.180196, 0.073500
0.202316, -0.179836, 0.073207
0.201912, -0.179477, 0.072916
0.201509, -0.179119, 0.072626
0.201107, -0.178762, 0.072337
0.200706, -0.178406, 0.072049
0.200306, -0.178050, 0.071762
0.199906, -0.177694, 0.071477
0.199508, -0.177340, 0.071192
0.199110, -0.176986, 0.070909
0.198712, -0.176633, 0.070627
0.198316, -0.176281, 0.070346
0.197920, -0.175929, 0.070066
0.197525, -0.175578, 0.069787
0.197131, -0.175228, 0.069509
0.196738, -0.174878, 0.069233
0.196345, -0.174529, 0.068957
0.195954, -0.174181, 0.068683
0.195563, -0.173833, 0.068409
0.195172, -0.173487, 0.068137
0.194783, -0.173140, 0.067866
0.194394, -0.172795, 0.067596
0.194006, -0.172450, 0.067327
0.193619, -0.172106, 0.067059
0.193233, -0.171763, 0.066792
0.192847, -0.171420, 0.066526
0.192463, -0.171078, 0.066261
0.192078, -0.170736, 0.065997
0.191695, -0.170396, 0.065734
0.191313, -0.170056, 0.065473
0.190931, -0.169716, 0.065212
0.190550, -0.169378, 0.064952
0.190169, -0.169039, 0.064694
0.189790, -0.168702, 0.064436
0.189411, -0.168365, 0.064179
0.189033, -0.168029, 0.063924
0.188656, -0.167694, 0.063669
0.188279, -0.167359, 0.063416
0.187903, -0.167025, 0.063163
0.187528, -0.166692, 0.062911
0.187154, -0.166359, 0.062661
0.186780, -0.166027, 0.062411
0.186408, -0.165696, 0.062163
0.186036, -0.165365, 0.061915
0.185664, -0.165035, 0.061669
0.185294, -0.164705, 0.061423
0.184924, -0.164377, 0.061178
0.184555, -0.164048, 0.060934
0.184186, -0.163721, 0.060692
0.183818, -0.163394, 0.060450
0.183451, -0.163068, 0.060209
0.183085, -0.162742, 0.059969
0.182720, -0.162417, 0.059730
0.182355, -0.162093, 0.059492
0.181991, -0.161770, 0.059255
0.181627, -0.161447, 0.059019
0.181265, -0.161124, 0.058784
0.180903, -0.160803, 0.058550
0.180542, -0.160482, 0.058317
0.180181, -0.160161, 0.058084
0.179822, -0.159841, 0.057853
0.179463, -0.159522, 0.057622
0.179104, -0.159204, 0.057393
0.178747, -0.158886, 0.057164
0.178390, -0.158569, 0.056936
0.178033, -0.158252, 0.056709
0.177678, -0.157936, 0.056483
0.177323, -0.157621, 0.056258
0.176969, -0.157306, 0.056034
0.176616, -0.156992, 0.055811
0.176263, -0.156678, 0.055588
0.175911, -0.156365, 0.055367
0.175560, -0.156053, 0.055146
0.175209, -0.155741, 0.054926
0.174859, -0.155430, 0.054707
0.174510, -0.155120, 0.054489
0.174162, -0.154810, 0.054272
0.173814, -0.154501, 0.054055
0.173467, -0.154193, 0.053840
0.173120, -0.153885, 0.053625
0.172774, -0.153577, 0.053412
0.172429, -0.153271, 0.053199
0.172085, -0.152965, 0.052987
0.171741, -0.152659, 0.052775
0.171398, -0.152354, 0.052565
0.171056, -0.152050, 0.052355
0.170714, -0.151746, 0.052147
0.170373, -0.151443, 0.051939
0.170033, -0.151141, 0.051732
0.169694, -0.150839, 0.051525
0.169355, -0.150537, 0.051320
0.169016, -0.150237, 0.051115
0.168679, -0.149937, 0.050912
0.168342, -0.149637, 0.050709
0.168006, -0.149338, 0.050506
0.167670, -0.149040, 0.050305
0.167335, -0.148742, 0.050104
0.167001, -0.148445, 0.049905
0.166667, -0.148149, 0.049706
0.166334, -0.147853, 0.049507
0.166002, -0.147557, 0.049310
0.165670, -0.147263, 0.049113
0.165340, -0.146968, 0.048917
0.165009, -0.146675, 0.048722
0.164680, -0.146382, 0.048528
0.164351, -0.146089, 0.048334
0.164022, -0.145798, 0.048142
0.163695, -0.145506, 0.047950
0.163368, -0.145216, 0.047758
0.163041, -0.144926, 0.047568
0.162716, -0.144636, 0.047378
0.162391, -0.144347, 0.047189
0.162066, -0.144059, 0.047001
0.161742, -0.143771, 0.046814
0.161419, -0.143484, 0.046627
0.161097, -0.143197, 0.046441
0.160775, -0.142911, 0.046256
0.160454, -0.142625, 0.046071
0.160133, -0.142341, 0.045887
0.159813, -0.142056, 0.045704
0.159494, -0.141772, 0.045522
0.159175, -0.141489, 0.045340
0.158857, -0.141206, 0.045159
0.158540, -0.140924, 0.044979
0.158223, -0.140643, 0.044800
0.157907, -0.140362, 0.044621
0.157591, -0.140081, 0.044443
0.157277, -0.139801, 0.044266
0.156962, -0.139522, 0.044089
0.156649, -0.139243, 0.043913
0.156336, -0.138965, 0.043738
0.156023, -0.138687, 0.043564
0.155712, -0.138410, 0.043390
0.155400, -0.138134, 0.043217
0.155090, -0.137858, 0.043044
0.154780, -0.137582, 0.042873
0.154471, -0.137307, 0.042702
0.154162, -0.137033, 0.042531
0.153854, -0.136759, 0.042361
0.153547, -0.136486, 0.042192
0.153240, -0.136213, 0.042024
0.152934, -0.135941, 0.041856
0.152628, -0.135669, 0.041689
0.152323, -0.135398, 0.041523
0.152019, -0.135128, 0.041357
0.151715, -0.134858, 0.041192
0.151412, -0.134588, 0.041028
0.151109, -0.134319, 0.040864
0.150807, -0.134051, 0.040701
0.150506, -0.133783, 0.040539
0.150205, -0.133516, 0.040377
0.149905, -0.133249, 0.040216
0.149605, -0.132982, 0.040055
0.149306, -0.132717, 0.039896
0.149008, -0.132451, 0.039736
0.148710, -0.132187, 0.039578
0.148413, -0.131923, 0.039420
0.148116, -0.131659, 0.039262
0.147820, -0.131396, 0.039106
0.147525, -0.131133, 0.038950
0.147230, -0.130871, 0.038794
0.146936, -0.130610, 0.038639
0.146642, -0.130349, 0.038485
0.146349, -0.130088, 0.038332
0.146057, -0.129828, 0.038179
0.145765, -0.129569, 0.038026
0.145473, -0.129310, 0.037874
0.145183, -0.129051, 0.037723
0.144893, -0.128793, 0.037573
0.144603, -0.128536, 0.037423
0.144314, -0.128279, 0.037273
0.144026, -0.128023, 0.037125
0.143738, -0.127767, 0.036976
0.143450, -0.127511, 0.036829
0.143164, -0.127257, 0.036682
0.142878, -0.127002, 0.036535
0.142592, -0.126748, 0.036390
0.142307, -0.126495, 0.036244
0.142023, -0.126242, 0.036100
0.141739, -0.125990, 0.035956
0.141455, -0.125738, 0.035812
0.141173, -0.125487, 0.035669
0.140891, -0.125236, 0.035527
0.140609, -0.124986, 0.035385
0.140328, -0.124736, 0.035244
0.140047, -0.124487, 0.035103
0.139767, -0.124238, 0.034963
0.139488, -0.123989, 0.034823
0.139209, -0.123742, 0.034684
0.138931, -0.123494, 0.034546
0.138653, -0.123247, 0.034408
0.138376, -0.123001, 0.034271
0.138100, -0.122755, 0.034134
0.137824, -0.122510, 0.033997
0.137548, -0.122265, 0.033862
0.137273, -0.122021, 0.033727
0.136999, -0.121777, 0.033592
0.136725, -0.121533, 0.033458
0.136452, -0.121290, 0.033324
0.136179, -0.121048, 0.033191
0.135907, -0.120806, 0.033059
0.135635, -0.120564, 0.032927
0.135364, -0.120323, 0.032795
0.135093, -0.120083, 0.032664
0.134823, -0.119843, 0.032534
0.134554, -0.119603, 0.032404
0.134285, -0.119364, 0.032275
0.134016, -0.119126, 0.032146
0.133748, -0.118888, 0.032017
0.133481, -0.118650, 0.031890
0.133214, -0.118413, 0.031762
0.132948, -0.118176, 0.031635
0.132682, -0.117940, 0.031509
0.132417, -0.117704, 0.031383
0.132152, -0.117469, 0.031258
0.131888, -0.117234, 0.031133
0.131624, -0.117000, 0.031009
0.131361, -0.116766, 0.030885
0.131099, -0.116532, 0.030762
0.130837, -0.116299, 0.030639
0.130575, -0.116067, 0.030517
0.130314, -0.115835, 0.030395
0.130054, -0.115603, 0.030273
0.129794, -0.115372, 0.030153
0.129534, -0.115141, 0.030032
0.129275, -0.114911, 0.029912
0.129017, -0.114682, 0.029793
0.128759, -0.114452, 0.029674
0.128501, -0.114223, 0.029555
0.128245, -0.113995, 0.029437
0.127988, -0.113767, 0.029320
0.127732, -0.113540, 0.029203
0.127477, -0.113313, 0.029086
0.127222, -0.113086, 0.028970
0.126968, -0.112860, 0.028854
0.126714, -0.112635, 0.028739
0.126461, -0.112409, 0.028624
0.126208, -0.112185, 0.028510
0.125955, -0.111960, 0.028396
0.125704, -0.111737, 0.028283
0.125452, -0.111513, 0.028170
0.125202, -0.111290, 0.028057
0.124951, -0.111068, 0.027945
0.124701, -0.110846, 0.027834
0.124452, -0.110624, 0.027722
0.124203, -0.110403, 0.027612
0.123955, -0.110182, 0.027502
0.123707, -0.109962, 0.027392
0.123460, -0.109742, 0.027282
0.123213, -0.109523, 0.027173
0.122967, -0.109304, 0.027065
0.122721, -0.109085, 0.026957
0.122476, -0.108867, 0.026849
0.122231, -0.108649, 0.026742
0.121986, -0.108432, 0.026635
0.121742, -0.108215, 0.026529
0.121499, -0.107999, 0.026423
0.121256, -0.107783, 0.026317
0.121014, -0.107568, 0.026212
0.120772, -0.107353, 0.026107
0.120530, -0.107138, 0.026003
0.120289, -0.106924, 0.025899
0.120049, -0.106710, 0.025796
0.119809, -0.106497, 0.025693
0.119569, -0.106284, 0.025590
0.119330, -0.106071, 0.025488
0.119092, -0.105859, 0.025386
0.118853, -0.105648, 0.025285
0.118616, -0.105436, 0.025184
0.118379, -0.105225, 0.025083
0.118142, -0.105015, 0.024983
0.117906, -0.104805, 0.024883
0.117670, -0.104596, 0.024784
0.117435, -0.104386, 0.024685
0.117200, -0.104178, 0.024586
0.116966, -0.103969, 0.024488
0.116732, -0.103762, 0.024390
0.116498, -0.103554, 0.024293
0.116265, -0.103347, 0.024196
0.116033, -0.103140, 0.024099
0.115801, -0.102934, 0.024003
0.115569, -0.102728, 0.023907
0.115338, -0.102523, 0.023812
0.115108, -0.102318, 0.023717
0.114878, -0.102113, 0.023622
0.114648, -0.101909, 0.023527
0.114419, -0.101706, 0.023434
0.114190, -0.101502, 0.023340
0.113962, -0.101299, 0.023247
0.113734, -0.101097, 0.023154
0.113506, -0.100895, 0.023061
0.113279, -0.100693, 0.022969
0.113053, -0.100491, 0.022877
0.112827, -0.100291, 0.022786
0.112601, -0.100090, 0.022695
0.112376, -0.099890, 0.022604
0.112151, -0.099690, 0.022514
0.111927, -0.099491, 0.022424
0.111703, -0.099292, 0.022335
0.111480, -0.099093, 0.022245
0.111257, -0.098895, 0.022157
0.111035, -0.098697, 0.022068
0.110813, -0.098500, 0.021980
0.110591, -0.098303, 0.021892
0.110370, -0.098107, 0.021805
0.110149, -0.097910, 0.021718
0.109929, -0.097715, 0.021631
0.109709, -0.097519, 0.021544
0.109490, -0.097324, 0.021458
0.109271, -0.097130, 0.021373
0.109052, -0.096935, 0.021287
0.108834, -0.096742, 0.021202
0.108617, -0.096548, 0.021118
0.108400, -0.096355, 0.021033
0.108183, -0.096162, 0.020949
0.107966, -0.095970, 0.020866
0.107751, -0.095778, 0.020782
0.107535, -0.095587, 0.020699
0.107320, -0.095396, 0.020616
0.107106, -0.095205, 0.020534
0.106891, -0.095015, 0.020452
0.106678, -0.094825, 0.020370
0.106464, -0.094635, 0.020289
0.106251, -0.094446, 0.020208
0.106039, -0.094257, 0.020127
0.105827, -0.094068, 0.020047
0.105615, -0.093880, 0.019967
0.105404, -0.093693, 0.019887
0.105193, -0.093505, 0.019808
0.104983, -0.093318, 0.019728
0.104773, -0.093132, 0.019650
0.104564, -0.092945, 0.019571
0.104355, -0.092760, 0.019493
0.104146, -0.092574, 0.019415
0.103938, -0.092389, 0.019338
0.103730, -0.092204, 0.019260
0.103522, -0.092020, 0.019183
0.103315, -0.091836, 0.019107
0.103109, -0.091652, 0.019030
0.102903, -0.091469, 0.018954
0.102697, -0.091286, 0.018879
0.102491, -0.091103, 0.018803
0.102286, -0.090921, 0.018728
0.102082, -0.090739, 0.018653
0.101878, -0.090558, 0.018579
0.101674, -0.090377, 0.018505
0.101471, -0.090196, 0.018431
0.101268, -0.090016, 0.018357
0.101065, -0.089836, 0.018284
0.100863, -0.089656, 0.018211
0.100662, -0.089477, 0.018138
0.100460, -0.089298, 0.018065
0.100259, -0.089119, 0.017993
0.100059, -0.088941, 0.017921
0.099859, -0.088763, 0.017850
0.099659, -0.088586, 0.017778
0.099460, -0.088409, 0.017707
0.099261, -0.088232, 0.017637
0.099062, -0.088056, 0.017566
0.098864, -0.087879, 0.017496
0.098667, -0.087704, 0.017426
0.098469, -0.087528, 0.017357
0.098272, -0.087353, 0.017287
0.098076, -0.087179, 0.017218
0.097880, -0.087004, 0.017149
0.097684, -0.086830, 0.017081
0.097489, -0.086657, 0.017013
0.097294, -0.086483, 0.016945
0.097099, -0.086310, 0.016877
0.096905, -0.086138, 0.016810
0.096711, -0.085966, 0.016742
0.096518, -0.085794, 0.016675
0.096325, -0.085622, 0.016609
0.096132, -0.085451, 0.016543
0.095940, -0.085280, 0.016476
0.095748, -0.085109, 0.016411
0.095557, -0.084939, 0.016345
0.095366, -0.084769, 0.016280
0.095175, -0.084600, 0.016215
0.094985, -0.084431, 0.016150
0.094795, -0.084262, 0.016085
0.094605, -0.084093, 0.016021
0.094416, -0.083925, 0.015957
0.094227, -0.083757, 0.015893
0.094039, -0.083590, 0.015830
0.093851, -0.083423, 0.015767
0.093663, -0.083256, 0.015704
0.093476, -0.083089, 0.015641
0.093289, -0.082923, 0.015578
0.093102, -0.082757, 0.015516
0.092916, -0.082592, 0.015454
0.092730, -0.082427, 0.015392
0.092545, -0.082262, 0.015331
0.092360, -0.082097, 0.015270
0.092175, -0.081933, 0.015209
0.091991, -0.081769, 0.015148
0.091807, -0.081606, 0.015087
0.091623, -0.081443, 0.015027
0.091440, -0.081280, 0.014967
0.091257, -0.081117, 0.014907
0.091074, -0.080955, 0.014848
0.090892, -0.080793, 0.014788
0.090711, -0.080632, 0.014729
0.090529, -0.080470, 0.014670
0.090348, -0.080309, 0.014612
0.090167, -0.080149, 0.014553
0.089987, -0.079989, 0.014495
0.089807, -0.079829, 0.014437
0.089628, -0.079669, 0.014380
0.089448, -0.079510, 0.014322
0.089269, -0.079351, 0.014265
0.089091, -0.079192, 0.014208
0.088913, -0.079034, 0.014151
0.088735, -0.078876, 0.014095
0.088558, -0.078718, 0.014038
0.088380, -0.078560, 0.013982
0.088204, -0.078403, 0.013927
0.088027, -0.078246, 0.013871
0.087851, -0.078090, 0.013815
0.087676, -0.077934, 0.013760
0.087500, -0.077778, 0.013705
0.087325, -0.077622, 0.013651
0.087151, -0.077467, 0.013596
0.086976, -0.077312, 0.013542
0.086802, -0.077158, 0.013488
0.086629, -0.077003, 0.013434
0.086456, -0.076849, 0.013380
0.086283, -0.076696, 0.013327
0.086110, -0.076542, 0.013273
0.085938, -0.076389, 0.013220
0.085766, -0.076237, 0.013167
0.085595, -0.076084, 0.013115
0.085423, -0.075932, 0.013062
0.085253, -0.075780, 0.013010
0.085082, -0.075628, 0.012958
0.084912, -0.075477, 0.012906
0.084742, -0.075326, 0.012855
0.084573, -0.075176, 0.012804
0.084403, -0.075025, 0.012752
0.084235, -0.074875, 0.012701
0.084066, -0.074726, 0.012651
0.083898, -0.074576, 0.012600
0.083730, -0.074427, 0.012550
0.083563, -0.074278, 0.012500
0.083396, -0.074130, 0.012450
0.083229, -0.073981, 0.012400
0.083063, -0.073833, 0.012350
0.082896, -0.073686, 0.012301
0.082731, -0.073538, 0.012252
0.082565, -0.073391, 0.012203
0.082400, -0.073245, 0.012154
0.082235, -0.073098, 0.012106
0.082071, -0.072952, 0.012057
0.081907, -0.072806, 0.012009
0.081743, -0.072660, 0.011961
0.081579, -0.072515, 0.011913
0.081416, -0.072370, 0.011866
0.081253, -0.072225, 0.011818
0.081091, -0.072081, 0.011771
0.080929, -0.071937, 0.011724
0.080767, -0.071793, 0.011677
0.080605, -0.071649, 0.011631
0.080444, -0.071506, 0.011584
0.080283, -0.071363, 0.011538
0.080123, -0.071220, 0.011492
0.079963, -0.071078, 0.011446
0.079803, -0.070936, 0.011400
0.079643, -0.070794, 0.011355
0.079484, -0.070652, 0.011309
0.079325, -0.070511, 0.011264
0.079166, -0.070370, 0.011219
0.079008, -0.070229, 0.011174
0.078850, -0.070089, 0.011130
0.078692, -0.069949, 0.011085
0.078535, -0.069809, 0.011041
0.078378, -0.069669, 0.010997
0.078221, -0.069530, 0.010953
0.078065, -0.069391, 0.010909
0.077908, -0.069252, 0.010865
0.077753, -0.069113, 0.010822
0.077597, -0.068975, 0.010779
0.077442, -0.068837, 0.010736
0.077287, -0.068700, 0.010693
0.077133, -0.068562, 0.010650
0.076978, -0.068425, 0.010607
0.076824, -0.068288, 0.010565
0.076671, -0.068152, 0.010523
0.076517, -0.068015, 0.010481
0.076364, -0.067879, 0.010439
0.076212, -0.067744, 0.010397
0.076059, -0.067608, 0.010356
0.075907, -0.067473, 0.010314
0.075755, -0.067338, 0.010273
0.075604, -0.067203, 0.010232
0.075453, -0.067069, 0.010191
0.075302, -0.066935, 0.010150
0.075151, -0.066801, 0.010110
0.075001, -0.066667, 0.010069
0.074851, -0.066534, 0.010029
0.074701, -0.066401, 0.009989
0.074552, -0.066268, 0.009949
0.074403, -0.066136, 0.009910
0.074254, -0.066003, 0.009870
0.074105, -0.065871, 0.009830
0.073957, -0.065740, 0.009791
0.073809, -0.065608, 0.009752
0.073662, -0.065477, 0.009713
0.073514, -0.065346, 0.009674
0.073367, -0.065215, 0.009636
0.073221, -0.065085, 0.009597
0.073074, -0.064955, 0.009559
0.072928, -0.064825, 0.009521
0.072782, -0.064695, 0.009483
0.072637, -0.064566, 0.009445
0.072491, -0.064437, 0.009407
0.072346, -0.064308, 0.009369
0.072202, -0.064179, 0.009332
0.072057, -0.064051, 0.009295
0.071913, -0.063923, 0.009257
0.071769, -0.063795, 0.009220
0.071626, -0.063667, 0.009184
0.071482, -0.063540, 0.009147
0.071340, -0.063413, 0.009110
0.071197, -0.063286, 0.009074
0.071054, -0.063160, 0.009038
0.070912, -0.063033, 0.009002
0.070771, -0.062907, 0.008966
0.070629, -0.062781, 0.008930
0.070488, -0.062656, 0.008894
0.070347, -0.062530, 0.008859
0.070206, -0.062405, 0.008823
0.070066, -0.062281, 0.008788
0.069926, -0.062156, 0.008753
0.069786, -0.062032, 0.008718
0.069646, -0.061908, 0.008683
0.069507, -0.061784, 0.008648
0.069368, -0.061660, 0.008614
0.069229, -0.061537, 0.008579
0.069091, -0.061414, 0.008545
0.068952, -0.061291, 0.008511
0.068815, -0.061169, 0.008477
0.068677, -0.061046, 0.008443
0.068540, -0.060924, 0.008409
0.068403, -0.060802, 0.008376
0.068266, -0.060681, 0.008342
0.068129, -0.060559, 0.008309
0.067993, -0.060438, 0.008276
0.067857, -0.060317, 0.008243
0.067721, -0.060197, 0.008210
0.067586, -0.060076, 0.008177
0.067451, -0.059956, 0.008144
0.067316, -0.059836, 0.008112
0.067181, -0.059717, 0.008079
0.067047, -0.059597, 0.008047
0.066913, -0.059478, 0.008015
0.066779, -0.059359, 0.007983
0.066645, -0.059240, 0.007951
0.066512, -0.059122, 0.007919
0.066379, -0.059004, 0.007888
0.066246, -0.058886, 0.007856
0.066114, -0.058768, 0.007825
0.065982, -0.058650, 0.007793
0.065850, -0.058533, 0.007762
0.065718, -0.058416, 0.007731
0.065586, -0.058299, 0.007700
0.065455, -0.058182, 0.007670
0.065324, -0.058066, 0.007639
0.065194, -0.057950, 0.007608
0.065063, -0.057834, 0.007578
0.064933, -0.057718, 0.007548
0.064803, -0.057603, 0.007518
0.064674, -0.057488, 0.007487
0.064544, -0.057373, 0.007458
0.064415, -0.057258, 0.007428
0.064287, -0.057144, 0.007398
0.064158, -0.057029, 0.007369
0.064030, -0.056915, 0.007339
0.063902, -0.056801, 0.007310
0.063774, -0.056688, 0.007281
0.063646, -0.056574, 0.007251
0.063519, -0.056461, 0.007222
0.063392, -0.056348, 0.007194
0.063265, -0.056236, 0.007165
0.063139, -0.056123, 0.007136
0.063012, -0.056011, 0.007108
0.062886, -0.055899, 0.007079
0.062761, -0.055787, 0.007051
0.062635, -0.055676, 0.007023
0.062510, -0.055564, 0.006995
0.062385, -0.055453, 0.006967
0.062260, -0.055342, 0.006939
0.062135, -0.055232, 0.006911
0.062011, -0.055121, 0.006884
0.061887, -0.055011, 0.006856
0.061763, -0.054901, 0.006829
0.061640, -0.054791, 0.006801
0.061517, -0.054681, 0.006774
